battle,battleLabel,year,location,locationLabel,locationCoordinates,country,countryLabel
http://www.wikidata.org/entity/Q999235,Battle of Ager Falernus,-216,http://www.wikidata.org/entity/Q1438,Campania,Point(14.55 41.1833),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1974201,Battle of Geronium,-216,http://www.wikidata.org/entity/Q1443,Molise,Point(14.73336111 41.76183333),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2889620,Q2889620,-216,http://www.wikidata.org/entity/Q13329,Piacenza,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q207250,Battle of Lake Trasimene,-216,http://www.wikidata.org/entity/Q188487,Lake Trasimeno,Point(12.1178 43.2025),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q630781,Battle of Raphia,-216,http://www.wikidata.org/entity/Q47492,Gaza City,Point(34.251944444 31.288611111),http://www.wikidata.org/entity/Q42620,Palestinian National Authority
http://www.wikidata.org/entity/Q925828,Battle of Nola (216 BC),-215,http://www.wikidata.org/entity/Q72288,Nola,Point(14.5275 40.9261111),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q179591,Battle of Cannae,-215,http://www.wikidata.org/entity/Q568611,Cannae,Point(16.1325 41.306388888),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q233402,Battle of Nola (215 BC),-214,http://www.wikidata.org/entity/Q72288,Nola,Point(14.5275 40.9261111),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1788933,Battle of Dertosa,-214,http://www.wikidata.org/entity/Q12812,Tortosa,Point(0.51666667 40.8),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2095240,Battle of Cornus,-214,http://www.wikidata.org/entity/Q385643,Cuglieri,Point(8.97 39.31),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q17622605,Q17622605,-214,http://www.wikidata.org/entity/Q1438,Campania,Point(14.0536 40.8486),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1362016,Battle of Beneventum (214 BC),-213,http://www.wikidata.org/entity/Q13437,Benevento,Point(14.7833 41.1333),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q913464,Battle of Nola (214 BC),-213,http://www.wikidata.org/entity/Q72288,Nola,Point(14.5275 40.9261111),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q233363,Q233363,-211,http://www.wikidata.org/entity/Q13437,Benevento,Point(14.7780556 41.1311111),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q427853,Battle of Capua,-211,http://www.wikidata.org/entity/Q58477,Capua,Point(14.25 41.0833333),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1362014,Battle of the Silarus,-211,http://www.wikidata.org/entity/Q937958,Sele,Point(14.942531 40.481628),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1362023,Q1362023,-211,http://www.wikidata.org/entity/Q13498,Taranto,Point(17.2333333 40.4666667),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1362035,Battle of Herdonia (212 BC),-211,http://www.wikidata.org/entity/Q51938,Ordona,Point(15.6333333 41.3166667),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2586793,Battle of Beneventum (212 BC),-211,http://www.wikidata.org/entity/Q13437,Benevento,Point(14.7833 41.1333),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2632522,Battle of Tarentum (212 BC),-211,http://www.wikidata.org/entity/Q13498,Taranto,Point(17.240833333 40.418055555),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q233373,battle of Capua (211 BC),-210,http://www.wikidata.org/entity/Q58477,Capua,Point(14.25 41.0833333),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1458235,Battle of the Upper Baetis,-210,http://www.wikidata.org/entity/Q14309,Guadalquivir,Point(-6.35 36.78333333),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q233386,Battle of Herdonia (210 BC),-209,http://www.wikidata.org/entity/Q51938,Ordona,Point(15.6333333 41.3166667),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1184835,Battle of Numistro,-209,http://www.wikidata.org/entity/Q1131978,Lucania,Point(16.31979 38.975596),,
http://www.wikidata.org/entity/Q15622355,Battle of Castulo,-209,http://www.wikidata.org/entity/Q14309,Guadalquivir,Point(1.230469 41.22825),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q778730,Battle of Canusium,-208,http://www.wikidata.org/entity/Q23187,Canosa di Puglia,Point(16.066027777 41.236638888),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q778730,Battle of Canusium,-208,http://www.wikidata.org/entity/Q51892,Ascoli Satriano,Point(16.066027777 41.236638888),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q233406,Q233406,-208,http://www.wikidata.org/entity/Q13498,Taranto,Point(17.2333333 40.4666667),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1591145,Battle of Cartagena (209 BC),-208,http://www.wikidata.org/entity/Q162615,Cartagena,Point(-0.981944 37.6),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q2632506,Battle of Tarentum (209 BC),-208,http://www.wikidata.org/entity/Q13498,Taranto,Point(17.240833333 40.418055555),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2498565,First Battle of Lamia,-208,http://www.wikidata.org/entity/Q192980,Lamia,Point(22.433333 38.9),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q2498572,Second Battle of Lamia,-208,http://www.wikidata.org/entity/Q192980,Lamia,Point(22.433333 38.9),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q728550,Battle of Baecula,-207,http://www.wikidata.org/entity/Q1986483,Santo Tomé,Point(-3.1 38.016667),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q848056,Battle of the Metaurus,-206,http://www.wikidata.org/entity/Q653678,Metauro,Point(13.0145 43.7824),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1500202,Battle of Grumentum,-206,http://www.wikidata.org/entity/Q1550380,Grumentum,Point(15.889722 40.283889),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2330778,Battle of Mantinea,-206,http://www.wikidata.org/entity/Q1160195,Mantineia,Point(22.4 37.6),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q3270429,Battle of Julu,-206,http://www.wikidata.org/entity/Q1196872,Pingxiang County,Point(114.483333333 37.066666666),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4870658,Battle of Carmona,-206,http://www.wikidata.org/entity/Q63092,Carmona,,http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q1055755,Battle of Ilipa,-205,http://www.wikidata.org/entity/Q5998362,Ilipa,Point(-5.978333333 37.518333333),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q3822130,Battle of the Guadalquivir,-205,http://www.wikidata.org/entity/Q14309,Guadalquivir,Point(-6.35 36.783333),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q835015,Battle of Jingxing,-204,http://www.wikidata.org/entity/Q6202457,Jingxing Pass,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q847402,Battle of Pengcheng,-204,http://www.wikidata.org/entity/Q57719,Xuzhou,Point(117.1667 34.2667),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1474647,Battle of Crotona,-203,http://www.wikidata.org/entity/Q6681,Crotone,Point(17.1166667 39.0833333),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q4872718,Battle of Wei River,-203,http://www.wikidata.org/entity/Q217698,Weifang,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1353773,Battle of the Great Plains,-202,http://www.wikidata.org/entity/Q166523,Utica,Point(10.06259722 37.05794444),http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q1660792,Battle of Cirta,-202,http://www.wikidata.org/entity/Q1093156,Cirta,Point(6.61194444 36.3675),http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q2979703,Po Valley raid,-202,http://www.wikidata.org/entity/Q690221,Insubria,Point(9.166667 45.466667),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2979703,Po Valley raid,-202,http://www.wikidata.org/entity/Q690221,Insubria,Point(9.166667 45.466667),http://www.wikidata.org/entity/Q39,Switzerland
http://www.wikidata.org/entity/Q2888065,Battle of Utica (203 BC),-202,http://www.wikidata.org/entity/Q166523,Utica,Point(10.062258 37.056528),http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q200056,Battle of Zama,-201,http://www.wikidata.org/entity/Q1892445,Zama Regia,Point(9.449166666 36.298888888),http://www.wikidata.org/entity/Q2429397,Ancient Carthage
http://www.wikidata.org/entity/Q2254950,Battle of Chios,-200,http://www.wikidata.org/entity/Q160483,Chios,,http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q3491975,Battle of Cremona,-199,http://www.wikidata.org/entity/Q6231,Cremona,Point(10.033333 45.133333),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q3233509,Battle of the Aous,-197,http://www.wikidata.org/entity/Q81631,Tepelenë,Point(19.31722222 40.64277778),http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q391087,Battle of Cynoscephalae,-196,http://www.wikidata.org/entity/Q166919,Thessaly,Point(22.5667 39.4167),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q3774767,Battle of Gythium,-194,http://www.wikidata.org/entity/Q992256,Gytheio,Point(22.566111111 36.761666666),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q8244435,Q8244435,-194,http://www.wikidata.org/entity/Q15709786,Sellasia,Point(22.41666667 37.16666667),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q11908712,Q11908712,-194,http://www.wikidata.org/entity/Q1229367,Empúries,Point(3.11666667 42.13333333),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q11908765,Q11908765,-194,http://www.wikidata.org/entity/Q1094405,Ciutadella de Roses,Point(3.17944444 42.26388889),http://www.wikidata.org/entity/Q29,Spain
http://www.wikidata.org/entity/Q783058,Battle of Thermopylae,-190,http://www.wikidata.org/entity/Q194450,Thermopylae,Point(22.5333 38.8),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q12336014,Q12336014,-189,http://www.wikidata.org/entity/Q920866,Magnesia ad Sipylum,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4871806,Battle of Mount Olympus,-188,http://www.wikidata.org/entity/Q925688,Uludağ,Point(29.22138889 40.06944444),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q2347053,Battle of Callinicus,-170,http://www.wikidata.org/entity/Q178405,Larissa,Point(22.419935 39.632098),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q504739,Battle of Pydna,-167,http://www.wikidata.org/entity/Q639126,Pydna,Point(22.613055555 40.365277777),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q1268339,Battle of Beth Horon,-165,http://www.wikidata.org/entity/Q1268514,Bethoron,Point(35.115443 31.885536),http://www.wikidata.org/entity/Q219060,State of Palestine
http://www.wikidata.org/entity/Q1290572,Battle of Beth Zur,-163,http://www.wikidata.org/entity/Q168225,Hebron,Point(35.094155 31.589383),http://www.wikidata.org/entity/Q42620,Palestinian National Authority
http://www.wikidata.org/entity/Q1281077,Battle of Elasa,-158,http://www.wikidata.org/entity/Q49127307,Elasa,Point(35.2083 31.8761),,
http://www.wikidata.org/entity/Q9173324,First Battle of Nepheris,-148,http://www.wikidata.org/entity/Q3347176,Nepheris,Point(10.3831 36.6151),http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q20011035,Battle of Lake Tunis,-148,http://www.wikidata.org/entity/Q576856,Lake of Tunis,,http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q7443103,Second Battle of Nepheris,-146,http://www.wikidata.org/entity/Q3347176,Nepheris,Point(10.383068055 36.615106111),http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q587983,Battle of Corinth,-145,http://www.wikidata.org/entity/Q215200,Isthmus of Corinth,Point(22.880191666 37.905344444),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q2542852,Battle of Antioch,-144,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,Point(36.1606 36.1989),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q2542852,Battle of Antioch,-144,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,Point(36.1606 36.1989),http://www.wikidata.org/entity/Q2277,Roman Empire
http://www.wikidata.org/entity/Q2542852,Battle of Antioch,-144,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,Point(36.1606 36.1989),http://www.wikidata.org/entity/Q12544,Byzantine Empire
http://www.wikidata.org/entity/Q2542852,Battle of Antioch,-144,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,Point(36.1606 36.1989),http://www.wikidata.org/entity/Q17167,Roman Republic
http://www.wikidata.org/entity/Q722331,Battle of Mayi,-132,http://www.wikidata.org/entity/Q73020,Shuozhou,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q3555607,Battle of Ecbatana,-128,http://www.wikidata.org/entity/Q696193,Ecbatana,Point(48.5158 4.7961),http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q657620,Battle of Noreia,-111,http://www.wikidata.org/entity/Q701206,Noreia,Point(14.4333 46.7),,
http://www.wikidata.org/entity/Q2890102,Battle of Suthul,-109,http://www.wikidata.org/entity/Q609871,Guelma,Point(7.433333 36.466667),http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q2890102,Battle of Suthul,-109,http://www.wikidata.org/entity/Q12901244,Numidia,Point(7.433333 36.466667),,
http://www.wikidata.org/entity/Q3822875,Battle of Thala,-109,http://www.wikidata.org/entity/Q102679,Numidia,Point(8.66666667 35.56666667),,
http://www.wikidata.org/entity/Q722321,Battle of Loulan,-107,http://www.wikidata.org/entity/Q319412,Lop Nur,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q1464392,Battle of Burdigala,-106,http://www.wikidata.org/entity/Q1479,Bordeaux,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q776215,Battle of Arausio,-104,http://www.wikidata.org/entity/Q187796,Orange,Point(4.8 44.133333),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q774487,Battle of Aquae Sextiae,-101,http://www.wikidata.org/entity/Q2859135,Aquae Sextiae,Point(5.4538889 43.5311111),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q846491,Battle of Vercellae,-100,http://www.wikidata.org/entity/Q5990,Vercelli,Point(8.416667 45.316667),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q26234443,Battle of Gadara,-92,http://www.wikidata.org/entity/Q131955,Umm Qais,,http://www.wikidata.org/entity/Q810,Jordan
http://www.wikidata.org/entity/Q137567,Battle of Asculum,-88,http://www.wikidata.org/entity/Q1290401,Asculum,Point(13.547222 41.995),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q4871069,Battle of Fucine Lake,-88,http://www.wikidata.org/entity/Q914789,Fucine Lake,Point(13.547222 41.995),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2708535,Battle of the River Amnias,-87,http://www.wikidata.org/entity/Q4896971,Gök River,Point(34.136 40.4238),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q233352,Battle of Chaeronea,-85,http://www.wikidata.org/entity/Q549874,Chaeronea,Point(22.864 38.501),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q1509221,Battle of Orchomenus,-85,http://www.wikidata.org/entity/Q543895,Orchomenus,Point(22.98 38.48),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q25830915,Battle of Cana,-83,http://www.wikidata.org/entity/Q131955,Umm Qais,,http://www.wikidata.org/entity/Q810,Jordan
http://www.wikidata.org/entity/Q17277303,Battle of Halys,-81,http://www.wikidata.org/entity/Q257785,Kızılırmak River,Point(35.956389 41.734444),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4872835,Battle of the Asio River,-81,http://www.wikidata.org/entity/Q1747689,ancient Rome,Point(13.366667 43.65),http://www.wikidata.org/entity/Q1747689,ancient Rome
http://www.wikidata.org/entity/Q12156091,Battle of Sena Gallica (82 BC),-81,http://www.wikidata.org/entity/Q124925,Senigallia,Point(13.216667 43.716667),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q5452512,First Battle of Clusium,-81,http://www.wikidata.org/entity/Q843729,Clusium,Point(11.95 43.016667),,
http://www.wikidata.org/entity/Q2841547,Battle of Faventia,-81,http://www.wikidata.org/entity/Q52981,Faenza,Point(11.883333 44.283333),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q4871013,Battle of Fidentia,-81,http://www.wikidata.org/entity/Q100811,Fidenza,Point(10.066667 44.866667),http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q1230563,Battle of the Colline Gate,-81,http://www.wikidata.org/entity/Q1747689,ancient Rome,Point(12.498611 41.907222),http://www.wikidata.org/entity/Q1747689,ancient Rome
http://www.wikidata.org/entity/Q604993,Battle of Cabira,-71,http://www.wikidata.org/entity/Q5015603,Cabira,Point(36.966667 40.583333),http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q2341697,Battle of Mount Gargano,-71,http://www.wikidata.org/entity/Q763332,Gargano,,http://www.wikidata.org/entity/Q38,Italy
